,StationName,Lat,Lon
3894,id_coast_glob_eur_04014,54.80713,8.283691
3895,id_coast_glob_eur_04015,54.89502,8.29834
3896,id_coast_glob_eur_04016,54.96826,8.342285
3897,id_coast_glob_eur_04017,55.0415,8.38623
3898,id_coast_glob_eur_04018,55.1001,8.444824
3899,id_coast_glob_eur_04019,55.18799,8.48877
3900,id_coast_glob_eur_04020,55.20264,8.57666
3901,id_coast_glob_eur_04021,55.23193,8.649902
3902,id_coast_glob_eur_04022,55.31982,8.649902
3903,id_coast_glob_eur_04023,55.37842,8.591309
3904,id_coast_glob_eur_04024,55.36377,8.503418
3905,id_coast_glob_eur_04025,55.34912,8.430176
3906,id_coast_glob_eur_04026,55.42236,8.371582
3907,id_coast_glob_eur_04027,55.48096,8.29834
3908,id_coast_glob_eur_04028,55.51025,8.210449
3909,id_coast_glob_eur_04029,55.53955,8.137207
3910,id_coast_glob_eur_04030,55.61279,8.122559
3911,id_coast_glob_eur_04032,55.77393,8.181152
3912,id_coast_glob_eur_04033,55.86182,8.151855
3913,id_coast_glob_eur_04034,55.94971,8.137207
3914,id_coast_glob_eur_04036,56.12549,8.10791
3915,id_coast_glob_eur_04037,56.21338,8.137207
3916,id_coast_glob_eur_04038,56.30127,8.122559
3917,id_coast_glob_eur_04039,56.38916,8.122559
3918,id_coast_glob_eur_04040,56.4917,8.122559
3919,id_coast_glob_eur_04041,56.57959,8.122559
3920,id_coast_glob_eur_04042,56.65283,8.166504
3921,id_coast_glob_eur_04043,56.72607,8.225098
3922,id_coast_glob_eur_04044,56.81396,8.254395
3923,id_coast_glob_eur_04047,57.00439,8.444824
3924,id_coast_glob_eur_04048,57.04834,8.518066
3925,id_coast_glob_eur_04049,57.10693,8.591309
3926,id_coast_glob_eur_04050,57.12158,8.679199
3927,id_coast_glob_eur_04051,57.10693,8.76709
3928,id_coast_glob_eur_04052,57.12158,8.85498
3929,id_coast_glob_eur_04053,57.13623,8.942871
3930,id_coast_glob_eur_04054,57.15088,9.030762
3931,id_coast_glob_eur_04055,57.15088,9.118652
3932,id_coast_glob_eur_04056,57.13623,9.206543
3933,id_coast_glob_eur_04057,57.15088,9.294434
3934,id_coast_glob_eur_04058,57.16553,9.382324
3935,id_coast_glob_eur_04059,57.18018,9.470215
3936,id_coast_glob_eur_04060,57.22412,9.543457
3937,id_coast_glob_eur_04061,57.28271,9.616699
3938,id_coast_glob_eur_04062,57.35596,9.675293
3939,id_coast_glob_eur_04063,57.41455,9.748535
3940,id_coast_glob_eur_04064,57.47314,9.807129
3941,id_coast_glob_eur_04065,57.53174,9.880371
3942,id_coast_glob_eur_04066,57.57568,9.953613
3943,id_coast_glob_eur_04067,57.59033,10.0415
3944,id_coast_glob_eur_04068,57.59033,10.12939
3945,id_coast_glob_eur_04069,57.60498,10.21729
3946,id_coast_glob_eur_04070,57.63428,10.30518
3947,id_coast_glob_eur_04071,57.66357,10.39307
3948,id_coast_glob_eur_04072,57.70752,10.46631
3949,id_coast_glob_eur_04073,57.75146,10.5542
3950,id_coast_glob_eur_04074,57.73682,10.62744
3951,id_coast_glob_eur_04075,57.69287,10.5542
3952,id_coast_glob_eur_04076,57.64893,10.48096
3953,id_coast_glob_eur_04077,57.57568,10.43701
3954,id_coast_glob_eur_04078,57.50244,10.49561
3955,id_coast_glob_eur_04079,57.4292,10.53955
3956,id_coast_glob_eur_04080,57.34131,10.5249
3957,id_coast_glob_eur_04082,57.18018,10.48096
3958,id_coast_glob_eur_04083,57.12158,10.42236
3959,id_coast_glob_eur_04084,57.04834,10.37842
3960,id_coast_glob_eur_04085,56.9751,10.30518
3961,id_coast_glob_eur_04086,56.90186,10.27588
3962,id_coast_glob_eur_04087,56.81396,10.29053
3963,id_coast_glob_eur_04088,56.74072,10.31982
3964,id_coast_glob_eur_04089,56.65283,10.34912
3965,id_coast_glob_eur_04090,56.56494,10.36377
3966,id_coast_glob_eur_04091,56.53564,10.45166
3967,id_coast_glob_eur_04092,56.521,10.53955
3968,id_coast_glob_eur_04093,56.521,10.62744
3969,id_coast_glob_eur_04094,56.53564,10.71533
3970,id_coast_glob_eur_04095,56.53564,10.80322
3971,id_coast_glob_eur_04096,56.50635,10.89111
3972,id_coast_glob_eur_04097,56.44775,10.94971
3973,id_coast_glob_eur_04098,56.35986,10.92041
3974,id_coast_glob_eur_04099,56.30127,10.86182
3975,id_coast_glob_eur_04100,56.24268,10.78857
3976,id_coast_glob_eur_04101,56.16943,10.74463
3977,id_coast_glob_eur_04102,56.15478,10.65674
3978,id_coast_glob_eur_04103,56.12549,10.5835
3979,id_coast_glob_eur_04104,56.11084,10.49561
3980,id_coast_glob_eur_04105,56.15478,10.42236
3981,id_coast_glob_eur_04106,56.18408,10.34912
3982,id_coast_glob_eur_04107,56.16943,10.26123
3983,id_coast_glob_eur_04108,56.08154,10.26123
3984,id_coast_glob_eur_04109,55.99365,10.26123
3985,id_coast_glob_eur_04110,55.90576,10.23193
3986,id_coast_glob_eur_04111,55.83252,10.17334
3987,id_coast_glob_eur_04112,55.81787,10.1001
3988,id_coast_glob_eur_04113,55.74463,10.0415
3989,id_coast_glob_eur_04114,55.70068,9.98291
3990,id_coast_glob_eur_04115,55.67139,9.89502
3991,id_coast_glob_eur_04116,55.61279,9.836426
3992,id_coast_glob_eur_04117,55.53955,9.851074
3993,id_coast_glob_eur_04118,55.53955,9.938965
3994,id_coast_glob_eur_04119,55.5542,10.02686
3995,id_coast_glob_eur_04120,55.56885,10.11475
3996,id_coast_glob_eur_04121,55.59814,10.20264
3997,id_coast_glob_eur_04122,55.61279,10.29053
3998,id_coast_glob_eur_04123,55.59814,10.37842
3999,id_coast_glob_eur_04124,55.5542,10.45166
4000,id_coast_glob_eur_04125,55.5542,10.5542
4001,id_coast_glob_eur_04126,55.61279,10.61279
4002,id_coast_glob_eur_04127,55.56885,10.68604
4003,id_coast_glob_eur_04128,55.49561,10.72998
4004,id_coast_glob_eur_04129,55.42236,10.72998
4005,id_coast_glob_eur_04130,55.34912,10.80322
4006,id_coast_glob_eur_04131,55.27588,10.81787
4007,id_coast_glob_eur_04132,55.18799,10.83252
4008,id_coast_glob_eur_04133,55.15869,10.92041
4009,id_coast_glob_eur_04134,55.08545,10.92041
4010,id_coast_glob_eur_04135,55.01221,10.89111
4011,id_coast_glob_eur_04136,54.93896,10.83252
4012,id_coast_glob_eur_04137,54.86572,10.78857
4013,id_coast_glob_eur_04138,54.77783,10.75928
4014,id_coast_glob_eur_04140,54.82178,10.62744
4015,id_coast_glob_eur_04141,54.85107,10.5542
4016,id_coast_glob_eur_04142,54.83643,10.46631
4017,id_coast_glob_eur_04143,54.83643,10.37842
4018,id_coast_glob_eur_04144,54.88037,10.29053
4019,id_coast_glob_eur_04145,54.92432,10.21729
4020,id_coast_glob_eur_04146,54.94629,10.12207
4021,id_coast_glob_eur_04147,54.89502,10.0708
4022,id_coast_glob_eur_04148,54.86572,9.98291
4023,id_coast_glob_eur_04149,54.80713,9.924316
4024,id_coast_glob_eur_04150,54.73389,9.98291
4025,id_coast_glob_eur_04151,54.67529,10.02686
4026,id_coast_glob_eur_04152,54.5874,10.02686
4027,id_coast_glob_eur_04153,54.51416,10.0708
4028,id_coast_glob_eur_04154,54.48486,10.15869
4029,id_coast_glob_eur_04155,54.44092,10.23193
4030,id_coast_glob_eur_04156,54.44092,10.33447
4031,id_coast_glob_eur_04157,54.42627,10.40771
4032,id_coast_glob_eur_04158,54.39697,10.49561
4033,id_coast_glob_eur_04159,54.36768,10.5835
4034,id_coast_glob_eur_04160,54.32373,10.67139
4035,id_coast_glob_eur_04161,54.30908,10.75928
4036,id_coast_glob_eur_04162,54.33838,10.83252
4037,id_coast_glob_eur_04163,54.38232,10.92041
4038,id_coast_glob_eur_04164,54.41162,11.0083
4039,id_coast_glob_eur_04165,54.49951,11.02295
4040,id_coast_glob_eur_04166,54.52881,11.11084
4041,id_coast_glob_eur_04167,54.51416,11.19873
4042,id_coast_glob_eur_04168,54.47021,11.27197
4043,id_coast_glob_eur_04169,54.41162,11.28662
4044,id_coast_glob_eur_04170,54.41162,11.19873
4045,id_coast_glob_eur_04171,54.36768,11.12549
4046,id_coast_glob_eur_04172,54.29443,11.09619
4047,id_coast_glob_eur_04173,54.19189,11.08154
4048,id_coast_glob_eur_04174,54.1626,11.0083
4049,id_coast_glob_eur_04175,54.11865,10.92041
4050,id_coast_glob_eur_04176,54.08936,10.83252
4051,id_coast_glob_eur_04177,54.01611,10.81787
4052,id_coast_glob_eur_04178,53.98682,10.90576
4053,id_coast_glob_eur_04179,53.98682,10.99365
4054,id_coast_glob_eur_04180,54.01611,11.08154
4055,id_coast_glob_eur_04181,54.01611,11.16943
4056,id_coast_glob_eur_04182,53.98682,11.24268
4057,id_coast_glob_eur_04183,53.97217,11.33057
4058,id_coast_glob_eur_04184,54.01611,11.41846
4059,id_coast_glob_eur_04185,54.04541,11.4917
4060,id_coast_glob_eur_04186,54.104,11.57959
4061,id_coast_glob_eur_04187,54.1333,11.65283
4062,id_coast_glob_eur_04188,54.1626,11.74072
4063,id_coast_glob_eur_04189,54.14795,11.82861
4064,id_coast_glob_eur_04190,54.1626,11.9165
4065,id_coast_glob_eur_04191,54.17725,12.00439
4066,id_coast_glob_eur_04192,54.19189,12.09229
4067,id_coast_glob_eur_04193,54.23584,12.18018
4068,id_coast_glob_eur_04194,54.26514,12.25342
4069,id_coast_glob_eur_04195,54.30908,12.34131
4070,id_coast_glob_eur_04196,54.36768,12.3999
4071,id_coast_glob_eur_04197,54.42627,12.47314
4072,id_coast_glob_eur_04198,54.48486,12.53174
4073,id_coast_glob_eur_04199,54.47021,12.61963
4074,id_coast_glob_eur_04200,54.45557,12.70752
4075,id_coast_glob_eur_04201,54.45557,12.79541
4076,id_coast_glob_eur_04202,54.44092,12.89795
4077,id_coast_glob_eur_04203,54.44092,12.98584
4078,id_coast_glob_eur_04204,54.47021,13.05908
4079,id_coast_glob_eur_04205,54.55811,13.08838
4080,id_coast_glob_eur_04206,54.6167,13.14697
4081,id_coast_glob_eur_04207,54.646,13.23486
4082,id_coast_glob_eur_04208,54.67529,13.32275
4083,id_coast_glob_eur_04209,54.68994,13.41064
4084,id_coast_glob_eur_04210,54.63135,13.42529
4085,id_coast_glob_eur_04211,54.5874,13.51318
4086,id_coast_glob_eur_04212,54.5874,13.60107
4087,id_coast_glob_eur_04213,54.54346,13.68896
4088,id_coast_glob_eur_04214,54.48486,13.60107
4089,id_coast_glob_eur_04215,54.42627,13.61572
4090,id_coast_glob_eur_04216,54.39697,13.70361
4091,id_coast_glob_eur_04217,54.33838,13.74756
4092,id_coast_glob_eur_04218,54.26514,13.68896
4093,id_coast_glob_eur_04219,54.19189,13.67432
4094,id_coast_glob_eur_04220,54.17725,13.76221
4095,id_coast_glob_eur_04221,54.14795,13.83545
4096,id_coast_glob_eur_04222,54.08936,13.90869
4097,id_coast_glob_eur_04223,54.06006,13.99658
4098,id_coast_glob_eur_04224,54.01611,14.06982
4099,id_coast_glob_eur_04225,53.97217,14.15771
4100,id_coast_glob_eur_04226,53.92822,14.23096
4101,id_coast_glob_eur_04227,53.92822,14.31885
4102,id_coast_glob_eur_04228,53.92822,14.40674
4103,id_coast_glob_eur_04229,53.95752,14.49463
4104,id_coast_glob_eur_04230,53.98682,14.58252
4105,id_coast_glob_eur_04231,54.00146,14.67041
4106,id_coast_glob_eur_04232,54.03076,14.7583
4107,id_coast_glob_eur_04233,54.04541,14.84619
4108,id_coast_glob_eur_04234,54.06006,14.93408
4109,id_coast_glob_eur_04235,54.07471,15.02197
4110,id_coast_glob_eur_04236,54.08936,15.10986
4111,id_coast_glob_eur_04237,54.11865,15.19775
4112,id_coast_glob_eur_04239,54.1626,15.37354
4113,id_coast_glob_eur_04240,54.17725,15.46143
4114,id_coast_glob_eur_04241,54.17725,15.54932
4115,id_coast_glob_eur_04242,54.19189,15.63721
4116,id_coast_glob_eur_04243,54.22119,15.7251
4117,id_coast_glob_eur_04244,54.23584,15.81299
4118,id_coast_glob_eur_04245,54.25049,15.90088
4119,id_coast_glob_eur_04246,54.26514,15.98877
4120,id_coast_glob_eur_04247,54.27978,16.07666
4121,id_coast_glob_eur_04248,54.29443,16.16455
4122,id_coast_glob_eur_04249,54.33838,16.25244
4123,id_coast_glob_eur_04250,54.39697,16.31104
4124,id_coast_glob_eur_04251,54.45557,16.38428
4125,id_coast_glob_eur_04252,54.49951,16.45752
4126,id_coast_glob_eur_04253,54.54346,16.54541
4127,id_coast_glob_eur_04254,54.55811,16.6333
4128,id_coast_glob_eur_04255,54.57275,16.72119
4129,id_coast_glob_eur_04256,54.5874,16.80908
4130,id_coast_glob_eur_04257,54.60205,16.89697
4131,id_coast_glob_eur_04258,54.63135,16.98486
4132,id_coast_glob_eur_04259,54.67529,17.05811
4133,id_coast_glob_eur_04260,54.68994,17.146
4134,id_coast_glob_eur_04261,54.71924,17.23389
4135,id_coast_glob_eur_04262,54.74853,17.32178
4136,id_coast_glob_eur_04263,54.76318,17.40967
4137,id_coast_glob_eur_04264,54.76318,17.49756
4138,id_coast_glob_eur_04265,54.77783,17.58545
4139,id_coast_glob_eur_04266,54.79248,17.67334
4140,id_coast_glob_eur_04267,54.80713,17.76123
4141,id_coast_glob_eur_04268,54.82178,17.84912
4142,id_coast_glob_eur_04269,54.83643,17.93701
4143,id_coast_glob_eur_04270,54.83643,18.03955
4144,id_coast_glob_eur_04271,54.83643,18.12744
4145,id_coast_glob_eur_04272,54.83643,18.21533
4146,id_coast_glob_eur_04273,54.83643,18.30322
4147,id_coast_glob_eur_04274,54.80713,18.39111
4148,id_coast_glob_eur_04275,54.77783,18.479
4149,id_coast_glob_eur_04276,54.74853,18.56689
4150,id_coast_glob_eur_04277,54.71924,18.62549
4151,id_coast_glob_eur_04278,54.70459,18.5376
4152,id_coast_glob_eur_04279,54.63135,18.52295
4153,id_coast_glob_eur_04280,54.55811,18.56689
4154,id_coast_glob_eur_04281,54.47021,18.58154
4155,id_coast_glob_eur_04282,54.41162,18.65479
4156,id_coast_glob_eur_04283,54.38232,18.72803
4157,id_coast_glob_eur_04284,54.36768,18.81592
4158,id_coast_glob_eur_04285,54.35303,18.90381
4159,id_coast_glob_eur_04286,54.35303,18.9917
4160,id_coast_glob_eur_04287,54.35303,19.07959
4161,id_coast_glob_eur_04288,54.36768,19.18213
4162,id_coast_glob_eur_04289,54.36768,19.27002
4163,id_coast_glob_eur_04290,54.38232,19.35791
4164,id_coast_glob_eur_04291,54.39697,19.4458
4165,id_coast_glob_eur_04292,54.41162,19.53369
4166,id_coast_glob_eur_04293,54.45557,19.60693
4167,id_coast_glob_eur_04294,54.49951,19.69482
4168,id_coast_glob_eur_04295,54.54346,19.76807
4169,id_coast_glob_eur_04296,54.60205,19.84131
4170,id_coast_glob_eur_04297,54.67529,19.8999
4171,id_coast_glob_eur_04298,54.74853,19.94385
4172,id_coast_glob_eur_04299,54.82178,19.94385
4173,id_coast_glob_eur_04300,54.90967,19.9292
4174,id_coast_glob_eur_04301,54.96826,20.00244
4175,id_coast_glob_eur_04302,54.95361,20.09033
4176,id_coast_glob_eur_04303,54.95361,20.17822
4177,id_coast_glob_eur_04304,54.95361,20.28076
4178,id_coast_glob_eur_04305,54.95361,20.354
4179,id_coast_glob_eur_04306,54.96826,20.44189
4180,id_coast_glob_eur_04307,54.99756,20.52979
4181,id_coast_glob_eur_04308,55.0415,20.61768
4182,id_coast_glob_eur_04309,55.08545,20.69092
4183,id_coast_glob_eur_04310,55.14404,20.76416
4184,id_coast_glob_eur_04311,55.20264,20.8374
4185,id_coast_glob_eur_04312,55.26123,20.896
4186,id_coast_glob_eur_04313,55.31982,20.96924
4187,id_coast_glob_eur_04314,55.39307,21.02783
4188,id_coast_glob_eur_04315,55.46631,21.07178
4189,id_coast_glob_eur_04316,55.5542,21.08643
4190,id_coast_glob_eur_04317,55.64209,21.08643
4191,id_coast_glob_eur_04318,55.72998,21.08643
4192,id_coast_glob_eur_04319,55.81787,21.05713
4193,id_coast_glob_eur_04320,55.90576,21.04248
4194,id_coast_glob_eur_04321,55.99365,21.05713
4195,id_coast_glob_eur_04322,56.08154,21.05713
4196,id_coast_glob_eur_04323,56.16943,21.01318
4197,id_coast_glob_eur_04326,56.41846,20.98389
4198,id_coast_glob_eur_04331,56.84326,21.07178
4199,id_coast_glob_eur_04332,56.88721,21.14502
4200,id_coast_glob_eur_04333,56.9165,21.23291
4201,id_coast_glob_eur_04335,57.01904,21.37939
4202,id_coast_glob_eur_04336,57.09228,21.40869
4203,id_coast_glob_eur_04337,57.18018,21.40869
4204,id_coast_glob_eur_04340,57.3999,21.54053
4205,id_coast_glob_eur_04345,57.60498,21.92139
4206,id_coast_glob_eur_04349,57.67822,22.27295
4207,id_coast_glob_eur_04350,57.70752,22.36084
4208,id_coast_glob_eur_04351,57.73682,22.43408
4209,id_coast_glob_eur_04353,57.72217,22.59521
4210,id_coast_glob_eur_04354,57.64893,22.59521
4211,id_coast_glob_eur_04356,57.54639,22.7417
4212,id_coast_glob_eur_04357,57.50244,22.82959
4213,id_coast_glob_eur_04360,57.38525,23.06396
4214,id_coast_glob_eur_04361,57.34131,23.13721
4215,id_coast_glob_eur_04363,57.19482,23.2251
4216,id_coast_glob_eur_04364,57.10693,23.26904
4217,id_coast_glob_eur_04365,57.06299,23.34229
4218,id_coast_glob_eur_04366,57.03369,23.43018
4219,id_coast_glob_eur_04367,57.01904,23.51807
4220,id_coast_glob_eur_04368,56.9751,23.60596
4221,id_coast_glob_eur_04369,56.9751,23.69385
4222,id_coast_glob_eur_04370,56.9751,23.78174
4223,id_coast_glob_eur_04372,57.01904,23.95752
4224,id_coast_glob_eur_04373,57.06299,24.03076
4225,id_coast_glob_eur_04374,57.09228,24.11865
4226,id_coast_glob_eur_04375,57.12158,24.19189
4227,id_coast_glob_eur_04376,57.16553,24.27979
4228,id_coast_glob_eur_04377,57.22412,24.35303
4229,id_coast_glob_eur_04379,57.37061,24.39697
4230,id_coast_glob_eur_04381,57.54639,24.36768
4231,id_coast_glob_eur_04382,57.63428,24.36768
4232,id_coast_glob_eur_04383,57.70752,24.32373
4233,id_coast_glob_eur_04384,57.79541,24.29443
4234,id_coast_glob_eur_04385,57.8833,24.30908
4235,id_coast_glob_eur_04386,57.95654,24.35303
4236,id_coast_glob_eur_04387,58.02978,24.41162
4237,id_coast_glob_eur_04388,58.08838,24.45557
4238,id_coast_glob_eur_04389,58.19092,24.45557
4239,id_coast_glob_eur_04390,58.26416,24.48486
4240,id_coast_glob_eur_04391,58.32275,24.54346
4241,id_coast_glob_eur_04392,58.3667,24.47021
4242,id_coast_glob_eur_04393,58.38135,24.39697
4243,id_coast_glob_eur_04394,58.35205,24.30908
4244,id_coast_glob_eur_04396,58.26416,24.1626
4245,id_coast_glob_eur_04397,58.24951,24.08936
4246,id_coast_glob_eur_04398,58.29346,24.00146
4247,id_coast_glob_eur_04399,58.32275,23.92822
4248,id_coast_glob_eur_04400,58.3374,23.84033
4249,id_coast_glob_eur_04401,58.35205,23.73779
4250,id_coast_glob_eur_04402,58.41064,23.69385
4251,id_coast_glob_eur_04403,58.49853,23.66455
4252,id_coast_glob_eur_04404,58.54248,23.59131
4253,id_coast_glob_eur_04405,58.55713,23.50342
4254,id_coast_glob_eur_04406,58.55713,23.40088
4255,id_coast_glob_eur_04407,58.49853,23.34229
4256,id_coast_glob_eur_04408,58.43994,23.29834
4257,id_coast_glob_eur_04409,58.43994,23.21045
4258,id_coast_glob_eur_04410,58.42529,23.12256
4259,id_coast_glob_eur_04411,58.3667,23.04932
4260,id_coast_glob_eur_04412,58.3374,22.96143
4261,id_coast_glob_eur_04413,58.29346,22.87354
4262,id_coast_glob_eur_04414,58.26416,22.80029
4263,id_coast_glob_eur_04415,58.22021,22.7124
4264,id_coast_glob_eur_04416,58.23486,22.62451
4265,id_coast_glob_eur_04417,58.23486,22.53662
4266,id_coast_glob_eur_04418,58.22021,22.44873
4267,id_coast_glob_eur_04419,58.20557,22.36084
4268,id_coast_glob_eur_04420,58.17627,22.2876
4269,id_coast_glob_eur_04421,58.08838,22.2583
4270,id_coast_glob_eur_04422,58.01514,22.19971
4271,id_coast_glob_eur_04423,57.95654,22.12646
4272,id_coast_glob_eur_04424,57.9126,22.05322
4273,id_coast_glob_eur_04425,57.95654,21.97998
4274,id_coast_glob_eur_04426,58.01514,22.02393
4275,id_coast_glob_eur_04427,58.07373,22.08252
4276,id_coast_glob_eur_04428,58.14697,22.14111
4277,id_coast_glob_eur_04429,58.19092,22.05322
4278,id_coast_glob_eur_04430,58.23486,21.99463
4279,id_coast_glob_eur_04431,58.24951,21.90674
4280,id_coast_glob_eur_04432,58.30811,21.86279
4281,id_coast_glob_eur_04433,58.3667,21.93604
4282,id_coast_glob_eur_04434,58.43994,21.93604
4283,id_coast_glob_eur_04435,58.49853,21.86279
4284,id_coast_glob_eur_04436,58.51318,21.90674
4285,id_coast_glob_eur_04437,58.51318,21.99463
4286,id_coast_glob_eur_04438,58.49853,22.08252
4287,id_coast_glob_eur_04439,58.52783,22.17041
4288,id_coast_glob_eur_04440,58.55713,22.2583
4289,id_coast_glob_eur_04441,58.58643,22.34619
4290,id_coast_glob_eur_04442,58.58643,22.43408
4291,id_coast_glob_eur_04443,58.63037,22.50732
4292,id_coast_glob_eur_04444,58.68896,22.50732
4293,id_coast_glob_eur_04445,58.76221,22.44873
4294,id_coast_glob_eur_04446,58.83545,22.41943
4295,id_coast_glob_eur_04447,58.87939,22.34619
4296,id_coast_glob_eur_04448,58.87939,22.2583
4297,id_coast_glob_eur_04449,58.89404,22.17041
4298,id_coast_glob_eur_04450,58.92334,22.08252
4299,id_coast_glob_eur_04451,58.95264,22.12646
4300,id_coast_glob_eur_04452,58.95264,22.21436
4301,id_coast_glob_eur_04453,58.96728,22.30225
4302,id_coast_glob_eur_04454,58.96728,22.39014
4303,id_coast_glob_eur_04455,59.01123,22.47803
4304,id_coast_glob_eur_04456,59.05518,22.55127
4305,id_coast_glob_eur_04457,59.08447,22.63916
4306,id_coast_glob_eur_04458,59.05518,22.7124
4307,id_coast_glob_eur_04459,59.01123,22.78564
4308,id_coast_glob_eur_04460,58.99658,22.87354
4309,id_coast_glob_eur_04461,58.96728,22.96143
4310,id_coast_glob_eur_04462,58.95264,23.04932
4311,id_coast_glob_eur_04463,59.01123,23.12256
4312,id_coast_glob_eur_04464,59.04053,23.18115
4313,id_coast_glob_eur_04465,59.04053,23.26904
4314,id_coast_glob_eur_04466,59.04053,23.35693
4315,id_coast_glob_eur_04467,59.06982,23.44482
4316,id_coast_glob_eur_04468,59.12842,23.50342
4317,id_coast_glob_eur_04469,59.21631,23.47412
4318,id_coast_glob_eur_04470,59.23096,23.56201
4319,id_coast_glob_eur_04471,59.26025,23.6499
4320,id_coast_glob_eur_04472,59.2749,23.73779
4321,id_coast_glob_eur_04473,59.28955,23.82568
4322,id_coast_glob_eur_04474,59.2749,23.91357
4323,id_coast_glob_eur_04475,59.31152,24.00146
4324,id_coast_glob_eur_04476,59.37744,24.03076
4325,id_coast_glob_eur_04477,59.39209,24.11865
4326,id_coast_glob_eur_04478,59.40674,24.20654
4327,id_coast_glob_eur_04479,59.43603,24.29443
4328,id_coast_glob_eur_04480,59.47998,24.36768
4329,id_coast_glob_eur_04481,59.49463,24.45557
4330,id_coast_glob_eur_04482,59.56787,24.48486
4331,id_coast_glob_eur_04483,59.55322,24.54346
4332,id_coast_glob_eur_04484,59.50928,24.63135
4333,id_coast_glob_eur_04485,59.49463,24.71924
4334,id_coast_glob_eur_04486,59.55322,24.77783
4335,id_coast_glob_eur_04487,59.53857,24.86572
4336,id_coast_glob_eur_04488,59.50928,24.95361
4337,id_coast_glob_eur_04489,59.52393,25.0415
4338,id_coast_glob_eur_04490,59.53857,25.12939
4339,id_coast_glob_eur_04491,59.52393,25.21729
4340,id_coast_glob_eur_04492,59.52393,25.30518
4341,id_coast_glob_eur_04493,59.52393,25.39307
4342,id_coast_glob_eur_04494,59.55322,25.47363
4343,id_coast_glob_eur_04495,59.62646,25.48096
4344,id_coast_glob_eur_04496,59.64111,25.53955
4345,id_coast_glob_eur_04497,59.63498,25.63275
4346,id_coast_glob_eur_04498,59.67041,25.71533
4347,id_coast_glob_eur_04499,59.64111,25.80322
4348,id_coast_glob_eur_04500,59.62646,25.89111
4349,id_coast_glob_eur_04501,59.62646,25.979
4350,id_coast_glob_eur_04502,59.61182,26.06689
4351,id_coast_glob_eur_04503,59.58252,26.15479
4352,id_coast_glob_eur_04504,59.58252,26.24268
4353,id_coast_glob_eur_04505,59.56787,26.33057
4354,id_coast_glob_eur_04506,59.55322,26.41846
4355,id_coast_glob_eur_04507,59.53857,26.50635
4356,id_coast_glob_eur_04508,59.55322,26.59424
4357,id_coast_glob_eur_04509,59.55322,26.68213
4358,id_coast_glob_eur_04510,59.50928,26.77002
4359,id_coast_glob_eur_04511,59.47998,26.84326
4360,id_coast_glob_eur_04512,59.45068,26.93115
4361,id_coast_glob_eur_04513,59.45068,27.03369
4362,id_coast_glob_eur_04514,59.45068,27.12158
4363,id_coast_glob_eur_04515,59.45068,27.20947
4364,id_coast_glob_eur_04516,59.45068,27.29736
4365,id_coast_glob_eur_04517,59.45068,27.38525
4366,id_coast_glob_eur_04518,59.45068,27.47314
4367,id_coast_glob_eur_04519,59.43603,27.56104
4368,id_coast_glob_eur_04520,59.43603,27.64893
4369,id_coast_glob_eur_04521,59.42139,27.75146
4370,id_coast_glob_eur_04522,59.42139,27.83936
4371,id_coast_glob_eur_04523,59.42139,27.92725
4372,id_coast_glob_eur_04524,59.46533,28.00049
4373,id_coast_glob_eur_04525,59.53857,28.05908
4374,id_coast_glob_eur_04526,59.61182,28.05908
4375,id_coast_glob_eur_04527,59.68506,28.00049
4376,id_coast_glob_eur_04528,59.77295,28.02979
4377,id_coast_glob_eur_04529,59.7876,28.10303
4378,id_coast_glob_eur_04530,59.7583,28.19092
4379,id_coast_glob_eur_04531,59.69971,28.24951
4380,id_coast_glob_eur_04532,59.68506,28.3374
4381,id_coast_glob_eur_04533,59.729,28.41064
4382,id_coast_glob_eur_04534,59.81689,28.42529
4383,id_coast_glob_eur_04535,59.86084,28.49854
4384,id_coast_glob_eur_04536,59.83154,28.58643
4385,id_coast_glob_eur_04537,59.81689,28.67432
4386,id_coast_glob_eur_04538,59.80225,28.76221
4387,id_coast_glob_eur_04539,59.80225,28.8501
4388,id_coast_glob_eur_04540,59.83154,28.93799
4389,id_coast_glob_eur_04541,59.87549,29.01123
4390,id_coast_glob_eur_04542,59.93408,29.01123
4391,id_coast_glob_eur_04543,59.97803,29.08447
4392,id_coast_glob_eur_04544,60.00732,29.17236
4393,id_coast_glob_eur_04545,59.99268,29.26025
4394,id_coast_glob_eur_04546,59.99268,29.36279
4395,id_coast_glob_eur_04547,59.97803,29.45068
4396,id_coast_glob_eur_04548,59.96338,29.53857
4397,id_coast_glob_eur_04549,59.97803,29.62646
4398,id_coast_glob_eur_04550,60.01831,29.69971
4399,id_coast_glob_eur_04551,60.00366,29.7876
4400,id_coast_glob_eur_04552,60.00366,29.87549
4401,id_coast_glob_eur_04553,60.05493,29.91943
4402,id_coast_glob_eur_04554,60.1355,29.87549
4403,id_coast_glob_eur_04555,60.16479,29.7876
4404,id_coast_glob_eur_04556,60.18677,29.71436
4405,id_coast_glob_eur_04557,60.19409,29.61182
4406,id_coast_glob_eur_04558,60.19409,29.52393
4407,id_coast_glob_eur_04560,60.16479,29.34814
4408,id_coast_glob_eur_04561,60.16479,29.26025
4409,id_coast_glob_eur_04562,60.16479,29.17236
4410,id_coast_glob_eur_04563,60.17944,29.08447
4411,id_coast_glob_eur_04564,60.20874,28.99658
